temperature_2m_mean,wind_speed_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,month,month_sin,month_cos
4.8261666,10.966713,76.01622,3.74,0.45889902,12,-2.4492935982947064e-16,1.0
9.880334,14.973576,95.04231,7.09,0.9707421,11,-0.5000000000000004,0.8660254037844384
12.576165,12.261157,311.43832,22.89,3.4000099,6,1.2246467991473532e-16,-1.0
16.442833,8.654986,181.58669,23.78,4.1701694,5,0.49999999999999994,-0.8660254037844387
6.2011666,10.931203,206.82779,19.01,2.1758542,4,0.8660254037844387,-0.4999999999999998
18.3095,12.979984,224.22592,25.77,4.682169,6,1.2246467991473532e-16,-1.0
12.067833,15.716793,83.228,20.74,3.57657,4,0.8660254037844387,-0.4999999999999998
3.34075,18.72346,180.0,3.68,0.3314054,1,0.49999999999999994,0.8660254037844387
10.676333,9.114471,297.66473,2.75,0.5470891,10,-0.8660254037844386,0.5000000000000001
16.661583,9.178235,187.75763,14.86,2.5429442,8,-0.8660254037844384,-0.5000000000000004
18.244917,12.10157,177.205,27.6,4.7325764,7,-0.4999999999999997,-0.8660254037844388
18.211584,8.557102,243.8281,27.86,4.775645,7,-0.4999999999999997,-0.8660254037844388
6.188833,12.864649,112.462036,3.42,0.6067408,3,1.0,6.123233995736766e-17
0.020083332,12.620554,95.317055,2.08,0.4137725,1,0.49999999999999994,0.8660254037844387
7.0136666,19.201874,140.49431,1.23,0.28931418,11,-0.5000000000000004,0.8660254037844384
3.4305007,10.691453,314.4465,11.32,1.2267804,2,0.8660254037844386,0.5000000000000001
-0.9654999,17.339897,45.683,11.31,1.7191476,2,0.8660254037844386,0.5000000000000001
7.7888336,17.581125,150.60127,0.58,0.24132937,11,-0.5000000000000004,0.8660254037844384
5.4471664,21.313093,159.64667,7.16,0.9971014,3,1.0,6.123233995736766e-17
9.178249,9.83268,331.78616,20.37,2.7746222,3,1.0,6.123233995736766e-17
1.8157501,6.0347,275.75128,9.17,0.90437543,2,0.8660254037844386,0.5000000000000001
2.9053335,35.406506,156.38863,0.97,0.1816102,1,0.49999999999999994,0.8660254037844387
21.782417,10.464797,333.43503,30.21,5.923614,7,-0.4999999999999997,-0.8660254037844388
12.234668,14.345898,257.31244,22.67,3.1124256,6,1.2246467991473532e-16,-1.0
0.3115833,6.12,343.00272,6.29,0.5049869,1,0.49999999999999994,0.8660254037844387
19.801165,16.862455,179.45285,28.99,5.4198093,7,-0.4999999999999997,-0.8660254037844388
3.2990837,16.299694,80.0236,1.12,0.7030847,12,-2.4492935982947064e-16,1.0
11.992832,9.726665,171.1066,18.97,2.7353861,6,1.2246467991473532e-16,-1.0
5.272,26.729847,164.60732,4.45,0.73187447,2,0.8660254037844386,0.5000000000000001
2.8699167,14.05845,65.46564,1.8,0.41510385,1,0.49999999999999994,0.8660254037844387
6.132583,15.844089,302.86517,2.46,0.3931671,2,0.8660254037844386,0.5000000000000001
4.7865834,9.504272,103.64481,9.13,1.0301174,3,1.0,6.123233995736766e-17
15.821998,16.62249,176.40732,11.08,1.7344402,9,-1.0,-1.8369701987210297e-16
13.224084,13.779114,313.38516,22.38,3.4842973,5,0.49999999999999994,-0.8660254037844387
13.961751,9.585739,314.52255,11.28,1.7232437,10,-0.8660254037844386,0.5000000000000001
9.042832,13.493999,25.522522,6.91,0.8908207,10,-0.8660254037844386,0.5000000000000001
11.899083,8.217153,159.69148,20.65,2.8498955,4,0.8660254037844387,-0.4999999999999998
4.7575836,16.516901,78.976585,0.82,0.35017204,12,-2.4492935982947064e-16,1.0
16.269917,6.725354,234.7131,19.18,3.0532486,9,-1.0,-1.8369701987210297e-16
9.094918,15.84409,151.17969,16.15,1.9445521,4,0.8660254037844387,-0.4999999999999998
18.37825,12.074766,181.37701,22.29,3.8340087,8,-0.8660254037844384,-0.5000000000000004
19.621998,9.387651,183.4165,20.35,3.4234173,9,-1.0,-1.8369701987210297e-16
3.24075,13.979872,26.212671,9.8,1.1229936,11,-0.5000000000000004,0.8660254037844384
18.982414,10.883676,359.54163,30.28,5.5678444,5,0.49999999999999994,-0.8660254037844387
10.472,12.229406,202.65791,12.0,1.6982632,9,-1.0,-1.8369701987210297e-16
12.4263315,15.937878,257.5908,25.55,3.5720263,6,1.2246467991473532e-16,-1.0
15.011582,11.753877,199.66698,16.22,2.718472,8,-0.8660254037844384,-0.5000000000000004
0.27008334,9.3876505,280.08932,6.06,0.5358258,1,0.49999999999999994,0.8660254037844387
11.647167,21.437386,106.656235,3.54,0.50857544,11,-0.5000000000000004,0.8660254037844384
9.692833,13.708391,197.24803,10.15,1.4686086,5,0.49999999999999994,-0.8660254037844387
5.1678333,22.881956,150.00139,8.66,1.0474594,3,1.0,6.123233995736766e-17
7.697,13.32,163.47691,3.56,0.4331854,1,0.49999999999999994,0.8660254037844387
14.840751,11.269782,127.914,12.12,1.8592104,9,-1.0,-1.8369701987210297e-16
1.4886667,6.4096174,52.475677,14.28,1.5078295,3,1.0,6.123233995736766e-17
9.930333,11.609651,166.60747,18.63,2.4373448,5,0.49999999999999994,-0.8660254037844387
5.0282497,22.007162,195.9883,3.59,0.47136778,12,-2.4492935982947064e-16,1.0
4.672,10.365251,250.98515,14.33,1.6439974,4,0.8660254037844387,-0.4999999999999998
1.3511667,15.815435,42.10864,6.09,1.3579049,10,-0.8660254037844386,0.5000000000000001
6.382416,16.327497,154.71397,11.14,1.2543417,3,1.0,6.123233995736766e-17
13.263665,6.763786,182.54472,6.83,1.0645536,10,-0.8660254037844386,0.5000000000000001
17.651167,8.891343,181.09465,29.65,5.000345,5,0.49999999999999994,-0.8660254037844387
2.8678331,18.532135,132.40361,5.28,0.5249978,2,0.8660254037844386,0.5000000000000001
8.213666,8.049845,355.4861,17.47,2.279548,3,1.0,6.123233995736766e-17
0.9303334,8.891343,48.971436,3.4,0.46742767,12,-2.4492935982947064e-16,1.0
18.428247,6.9153743,0.7252207,18.04,3.154021,9,-1.0,-1.8369701987210297e-16
16.9555,14.830076,172.59326,14.96,2.284007,6,1.2246467991473532e-16,-1.0
2.8470001,21.542923,126.73375,1.29,0.32254067,2,0.8660254037844386,0.5000000000000001
2.9074166,11.753876,74.10713,1.29,0.26906884,1,0.49999999999999994,0.8660254037844387
10.6761675,8.64,327.38074,16.08,2.3965318,3,1.0,6.123233995736766e-17
5.71575,8.473393,316.08908,19.34,2.2630615,3,1.0,6.123233995736766e-17
7.1094995,9.227524,155.29073,13.85,1.7319918,4,0.8660254037844387,-0.4999999999999998
10.76575,9.885262,178.977,19.93,2.91449,5,0.49999999999999994,-0.8660254037844387
15.9095,9.72,281.9381,20.48,3.3409553,9,-1.0,-1.8369701987210297e-16
6.857416,34.38895,140.68665,0.66,0.20729664,11,-0.5000000000000004,0.8660254037844384
18.819916,10.233123,346.90808,22.27,4.1043253,9,-1.0,-1.8369701987210297e-16
14.16175,14.003028,306.91104,25.06,3.6810994,4,0.8660254037844387,-0.4999999999999998
10.590751,8.78872,43.844406,5.6,0.7454816,11,-0.5000000000000004,0.8660254037844384
13.532414,10.137692,185.413,14.86,2.4031985,9,-1.0,-1.8369701987210297e-16
12.994916,4.896529,190.7388,12.95,1.8464475,10,-0.8660254037844386,0.5000000000000001
6.726167,12.4811535,115.672264,2.01,0.40130365,11,-0.5000000000000004,0.8660254037844384
10.955334,19.0392,150.81079,17.3,2.280479,4,0.8660254037844387,-0.4999999999999998
6.2971654,32.919827,286.8033,4.05,0.85351527,11,-0.5000000000000004,0.8660254037844384
3.0867498,21.602999,80.154274,0.69,0.31136823,12,-2.4492935982947064e-16,1.0
12.019916,7.928177,170.81122,22.46,3.3940797,5,0.49999999999999994,-0.8660254037844387
10.7095,8.4963045,193.82864,9.96,1.4159225,10,-0.8660254037844386,0.5000000000000001
21.409502,10.514218,185.33434,23.7,4.5139623,8,-0.8660254037844384,-0.5000000000000004
11.492833,9.793058,248.19849,21.13,2.8599489,4,0.8660254037844387,-0.4999999999999998
4.155333,8.049845,353.17194,6.87,0.7760376,2,0.8660254037844386,0.5000000000000001
13.463666,12.229406,205.51172,23.94,3.6958158,6,1.2246467991473532e-16,-1.0
16.124083,15.158522,163.32385,18.37,2.8692083,7,-0.4999999999999997,-0.8660254037844388
14.346999,19.694992,183.43619,12.91,2.2593703,8,-0.8660254037844384,-0.5000000000000004
16.474083,6.638072,189.15015,28.32,4.578631,6,1.2246467991473532e-16,-1.0
7.046999,23.110207,186.20116,3.72,0.6624253,11,-0.5000000000000004,0.8660254037844384
3.047,14.565548,111.67265,4.4,0.38944876,12,-2.4492935982947064e-16,1.0
3.172,7.127636,73.300674,10.34,1.1230482,2,0.8660254037844386,0.5000000000000001
14.990916,12.88981,303.29355,16.59,2.6848457,6,1.2246467991473532e-16,-1.0
6.913666,11.885453,120.3901,2.27,0.26691067,1,0.49999999999999994,0.8660254037844387
4.811583,19.353138,113.8753,1.11,0.37301257,12,-2.4492935982947064e-16,1.0
16.482416,13.896187,173.40092,30.24,4.888062,5,0.49999999999999994,-0.8660254037844387
22.242834,8.759178,264.0356,29.55,5.615628,7,-0.4999999999999997,-0.8660254037844388
8.244917,23.000591,178.61179,3.27,0.41634446,11,-0.5000000000000004,0.8660254037844384
7.8055005,14.471821,307.6528,21.6,2.470609,4,0.8660254037844387,-0.4999999999999998
4.34075,12.475961,51.002842,2.01,0.29887727,1,0.49999999999999994,0.8660254037844387
8.85325,10.105681,237.31502,18.96,2.547981,4,0.8660254037844387,-0.4999999999999998
2.6511672,20.94507,131.44229,0.98,0.18141046,2,0.8660254037844386,0.5000000000000001
3.1845,8.905908,122.31571,1.77,0.23371035,12,-2.4492935982947064e-16,1.0
10.0345,5.4477882,133.66785,6.64,0.9316381,10,-0.8660254037844386,0.5000000000000001
15.109498,11.753877,188.70212,21.59,3.446759,7,-0.4999999999999997,-0.8660254037844388
10.3740835,9.779817,131.1214,4.17,0.6606532,10,-0.8660254037844386,0.5000000000000001
5.5721664,16.923828,289.52365,3.82,0.5007689,2,0.8660254037844386,0.5000000000000001
4.4845,9.983106,89.38066,6.16,0.7372858,2,0.8660254037844386,0.5000000000000001
9.126332,13.217443,307.72504,7.11,0.97509426,3,1.0,6.123233995736766e-17
16.107414,13.397612,170.70494,26.13,3.912361,5,0.49999999999999994,-0.8660254037844387
13.584499,14.973576,186.79121,14.67,2.3201635,8,-0.8660254037844384,-0.5000000000000004
15.047,11.983188,191.71658,21.66,3.3175275,6,1.2246467991473532e-16,-1.0
18.844913,8.209263,197.49106,22.01,3.8087096,8,-0.8660254037844384,-0.5000000000000004
13.576165,9.107359,193.42184,14.52,2.1821916,9,-1.0,-1.8369701987210297e-16
15.278249,10.009036,207.63667,24.92,4.0086026,6,1.2246467991473532e-16,-1.0
12.146999,10.823973,167.25465,24.82,3.4909942,6,1.2246467991473532e-16,-1.0
5.5428333,12.768586,56.597134,6.61,0.9993435,3,1.0,6.123233995736766e-17
19.130333,13.281023,176.02188,26.3,4.531073,7,-0.4999999999999997,-0.8660254037844388
8.569917,29.317352,180.5793,19.41,2.4376469,5,0.49999999999999994,-0.8660254037844387
19.072002,13.18308,180.88821,22.78,3.979804,7,-0.4999999999999997,-0.8660254037844388
1.1595002,9.983106,195.49657,4.06,0.41611117,1,0.49999999999999994,0.8660254037844387
2.2240834,12.783802,18.24594,11.6,1.3042282,2,0.8660254037844386,0.5000000000000001
20.469917,7.5685663,321.43063,28.02,5.2263956,6,1.2246467991473532e-16,-1.0
13.088833,15.226764,101.89773,6.84,1.1953033,6,1.2246467991473532e-16,-1.0
2.1970003,19.66536,120.39745,4.73,0.48365748,1,0.49999999999999994,0.8660254037844387
9.076167,10.44,327.538,6.67,0.8836996,3,1.0,6.123233995736766e-17
4.5263333,22.608458,271.0995,9.24,0.9039919,2,0.8660254037844386,0.5000000000000001
9.747001,12.9249525,298.51538,21.5,2.8622496,4,0.8660254037844387,-0.4999999999999998
-3.4571667,20.466246,48.33755,2.3,0.5847693,11,-0.5000000000000004,0.8660254037844384
4.6844997,15.379206,87.32095,1.64,0.33075738,12,-2.4492935982947064e-16,1.0
3.7386672,25.537172,170.28368,1.21,0.18233927,12,-2.4492935982947064e-16,1.0
8.928248,6.924738,65.26574,6.98,0.86840445,1,0.49999999999999994,0.8660254037844387
7.761584,16.65754,68.0826,6.12,1.0680332,1,0.49999999999999994,0.8660254037844387
12.549084,10.041354,178.54816,20.18,2.850554,6,1.2246467991473532e-16,-1.0
13.0095,9.693296,192.09473,26.8,4.058192,5,0.49999999999999994,-0.8660254037844387
8.328417,18.25026,26.012287,0.76,0.2572718,10,-0.8660254037844386,0.5000000000000001
6.5575824,30.5173,250.09615,6.39,1.0926256,2,0.8660254037844386,0.5000000000000001
15.438666,17.294992,177.04759,8.46,1.4538327,8,-0.8660254037844384,-0.5000000000000004
1.7115833,15.9134655,49.21425,11.4,1.2361803,3,1.0,6.123233995736766e-17
9.732415,20.608229,125.80249,17.72,2.3925385,4,0.8660254037844387,-0.4999999999999998
6.6284165,19.164719,107.281715,10.61,1.4933842,4,0.8660254037844387,-0.4999999999999998
16.77425,16.981165,121.33396,20.47,3.6299362,8,-0.8660254037844384,-0.5000000000000004
16.678417,11.542478,259.79608,24.01,3.7664883,8,-0.8660254037844384,-0.5000000000000004
15.257416,8.427383,170.67168,17.44,2.752634,7,-0.4999999999999997,-0.8660254037844388
17.388668,7.9932966,328.53586,29.99,5.1282387,7,-0.4999999999999997,-0.8660254037844388
14.207414,26.121714,166.35489,2.86,0.5280526,8,-0.8660254037844384,-0.5000000000000004
6.672001,14.982228,108.67082,3.31,0.67009646,11,-0.5000000000000004,0.8660254037844384
10.240916,17.673029,220.49501,13.39,1.9761324,5,0.49999999999999994,-0.8660254037844387
6.413833,17.87718,92.9268,14.66,1.6534708,4,0.8660254037844387,-0.4999999999999998
11.836751,18.472595,145.84029,12.95,2.0445817,4,0.8660254037844387,-0.4999999999999998
3.7595003,10.383987,30.943233,4.86,0.5596156,12,-2.4492935982947064e-16,1.0
5.1740837,8.209263,356.72952,20.39,2.4672863,4,0.8660254037844387,-0.4999999999999998
15.826332,16.039202,148.5705,9.68,1.4566163,9,-1.0,-1.8369701987210297e-16
16.186583,14.799459,198.20306,21.87,3.725397,7,-0.4999999999999997,-0.8660254037844388
15.2490835,11.043261,228.91837,17.3,2.9270256,5,0.49999999999999994,-0.8660254037844387
21.328247,5.771239,157.55716,20.45,3.731921,9,-1.0,-1.8369701987210297e-16
6.594916,12.313894,186.74776,21.75,2.441689,5,0.49999999999999994,-0.8660254037844387
23.138834,18.892282,301.21677,26.31,5.6039243,8,-0.8660254037844384,-0.5000000000000004
21.324083,8.4042845,287.79605,29.06,5.3349037,7,-0.4999999999999997,-0.8660254037844388
11.257583,12.605142,36.870018,21.43,2.8871841,5,0.49999999999999994,-0.8660254037844387
3.8053331,18.514643,158.38515,1.56,0.21035318,1,0.49999999999999994,0.8660254037844387
17.536585,9.904906,163.51749,19.5,3.3852675,8,-0.8660254037844384,-0.5000000000000004
13.355334,6.12,339.22766,6.63,1.1432331,9,-1.0,-1.8369701987210297e-16
15.190749,18.079027,144.53653,22.83,3.5546775,5,0.49999999999999994,-0.8660254037844387
0.20741661,16.299694,45.18572,2.54,0.5548601,2,0.8660254037844386,0.5000000000000001
21.046999,8.427383,315.1011,30.45,5.6360826,6,1.2246467991473532e-16,-1.0
6.4409165,22.97522,99.940544,1.94,0.3290056,1,0.49999999999999994,0.8660254037844387
13.674083,14.182355,211.88298,19.56,3.2743187,6,1.2246467991473532e-16,-1.0
19.74283,9.793058,179.21518,27.34,4.964058,7,-0.4999999999999997,-0.8660254037844388
2.7720003,7.491114,348.7323,6.35,0.5581756,11,-0.5000000000000004,0.8660254037844384
20.561584,6.638072,274.84387,18.88,3.359634,9,-1.0,-1.8369701987210297e-16
9.636582,18.014393,112.252075,10.25,1.4933256,6,1.2246467991473532e-16,-1.0
16.0305,15.856356,220.26993,14.86,2.522263,7,-0.4999999999999997,-0.8660254037844388
5.5449166,14.241629,78.775894,0.81,0.37091658,12,-2.4492935982947064e-16,1.0
3.0865834,9.3876505,100.41863,12.69,1.3216486,3,1.0,6.123233995736766e-17
4.015917,13.276144,51.46978,17.98,1.8903775,4,0.8660254037844387,-0.4999999999999998
12.880333,24.27265,129.86919,5.7,1.1486688,6,1.2246467991473532e-16,-1.0
3.4825838,19.296133,86.38621,5.37,0.6736777,1,0.49999999999999994,0.8660254037844387
15.078248,10.703569,173.9373,16.69,2.661657,5,0.49999999999999994,-0.8660254037844387
3.9011667,16.87398,13.35536,7.38,0.7569778,1,0.49999999999999994,0.8660254037844387
-0.11133331,13.891522,29.440277,5.82,0.96028596,11,-0.5000000000000004,0.8660254037844384
10.35325,26.6327,170.16006,2.12,0.25465846,11,-0.5000000000000004,0.8660254037844384
14.157414,7.42159,205.15926,17.97,2.6418657,9,-1.0,-1.8369701987210297e-16
2.3615835,5.1919937,75.32356,7.38,0.7269714,2,0.8660254037844386,0.5000000000000001
8.934501,13.18308,137.62791,7.37,1.1119016,6,1.2246467991473532e-16,-1.0
4.4261665,8.350138,141.07245,2.62,0.32725695,1,0.49999999999999994,0.8660254037844387
10.569916,8.905908,248.88637,10.99,1.5348712,3,1.0,6.123233995736766e-17
6.3782496,11.090103,215.81123,15.31,2.003921,4,0.8660254037844387,-0.4999999999999998
12.955333,11.720751,172.3211,20.64,2.9437096,6,1.2246467991473532e-16,-1.0
2.5115836,12.879752,98.769005,2.75,0.39068526,12,-2.4492935982947064e-16,1.0
4.7553334,7.7879906,13.066552,0.95,0.18699329,1,0.49999999999999994,0.8660254037844387
13.6345,8.905908,238.14491,8.95,1.4793873,9,-1.0,-1.8369701987210297e-16
2.2053332,17.22742,66.79325,3.83,0.940699,11,-0.5000000000000004,0.8660254037844384
15.392835,12.620554,168.05751,21.31,3.27912,6,1.2246467991473532e-16,-1.0
-3.1236665,10.630672,223.0632,10.99,1.0521876,2,0.8660254037844386,0.5000000000000001
7.1949162,16.595179,292.06378,13.8,1.5565432,4,0.8660254037844387,-0.4999999999999998
2.3407502,17.0763,233.00862,2.12,0.4232523,12,-2.4492935982947064e-16,1.0
13.757416,10.144082,309.02927,16.51,2.384546,9,-1.0,-1.8369701987210297e-16
12.049251,11.988594,136.6365,19.19,2.6912565,5,0.49999999999999994,-0.8660254037844387
8.755333,7.729527,45.151978,19.12,2.5264525,3,1.0,6.123233995736766e-17
18.392834,9.885262,168.9591,22.35,3.8382337,8,-0.8660254037844384,-0.5000000000000004
6.0282497,17.072504,67.43002,2.89,0.76271963,2,0.8660254037844386,0.5000000000000001
9.1240835,7.24486,72.55274,11.11,1.56411,2,0.8660254037844386,0.5000000000000001
-1.0134166,26.787966,49.912033,13.47,1.9960799,3,1.0,6.123233995736766e-17
16.063665,9.107359,175.21498,18.54,3.035209,8,-0.8660254037844384,-0.5000000000000004
6.2094994,25.14852,147.50871,1.77,0.20819373,11,-0.5000000000000004,0.8660254037844384
8.101167,15.542662,182.88507,10.3,1.3047806,4,0.8660254037844387,-0.4999999999999998
4.344917,7.42159,201.47676,2.55,0.30512607,12,-2.4492935982947064e-16,1.0
9.526166,15.646544,189.4354,5.68,0.94733346,5,0.49999999999999994,-0.8660254037844387
1.1803333,20.188908,39.637474,9.78,1.4542778,3,1.0,6.123233995736766e-17
14.57825,10.041354,158.25327,12.05,2.0087857,10,-0.8660254037844386,0.5000000000000001
15.07425,16.520823,119.804695,19.33,3.0795896,6,1.2246467991473532e-16,-1.0
7.4303336,10.308831,173.26003,23.73,3.005321,4,0.8660254037844387,-0.4999999999999998
10.21575,9.931042,128.20619,9.81,1.4170521,5,0.49999999999999994,-0.8660254037844387
6.47825,9.028754,345.35803,9.66,1.2437934,3,1.0,6.123233995736766e-17
8.0511675,8.39657,226.51537,20.67,2.67856,4,0.8660254037844387,-0.4999999999999998
6.1449165,26.787966,115.369026,1.03,0.40953985,12,-2.4492935982947064e-16,1.0
13.546998,9.007196,152.92148,13.98,2.1448011,9,-1.0,-1.8369701987210297e-16
15.584499,12.371645,162.44803,13.62,2.0909731,9,-1.0,-1.8369701987210297e-16
15.886585,9.021574,322.64493,28.07,4.7159567,5,0.49999999999999994,-0.8660254037844387
18.91575,11.525623,176.89046,30.16,5.085543,6,1.2246467991473532e-16,-1.0
16.24092,10.239453,209.12398,13.64,2.1326554,9,-1.0,-1.8369701987210297e-16
16.434502,11.043261,182.32977,22.63,3.6439095,7,-0.4999999999999997,-0.8660254037844388
13.613833,10.948973,306.86993,11.9,1.6587808,9,-1.0,-1.8369701987210297e-16
12.188666,15.937878,252.42465,29.48,4.2829466,6,1.2246467991473532e-16,-1.0
-8.9655,27.333935,44.78629,1.98,0.44466102,12,-2.4492935982947064e-16,1.0
7.87425,26.415268,78.15793,5.74,1.487793,4,0.8660254037844387,-0.4999999999999998
12.334498,13.392774,101.17238,5.64,0.7928005,9,-1.0,-1.8369701987210297e-16
3.2949169,35.62363,149.14023,1.16,0.3476277,11,-0.5000000000000004,0.8660254037844384
11.840749,9.565437,350.9395,11.85,1.7055146,10,-0.8660254037844386,0.5000000000000001
21.247,12.599999,235.5208,30.2,5.964612,6,1.2246467991473532e-16,-1.0
15.6450815,14.205182,173.07156,18.5,2.9417214,6,1.2246467991473532e-16,-1.0
13.774082,10.8955765,165.47917,18.93,2.9780023,6,1.2246467991473532e-16,-1.0
2.5303333,15.856354,44.030613,2.92,0.66801625,12,-2.4492935982947064e-16,1.0
8.547,7.729527,40.904884,4.54,0.9994557,10,-0.8660254037844386,0.5000000000000001
1.02825,9.339208,8.212706,5.44,0.45404533,1,0.49999999999999994,0.8660254037844387
22.159498,8.891343,210.5152,25.52,5.0054426,8,-0.8660254037844384,-0.5000000000000004
13.774081,12.074766,160.98138,5.81,0.95119125,8,-0.8660254037844384,-0.5000000000000004
8.961585,30.096085,166.81602,3.34,0.5360051,10,-0.8660254037844386,0.5000000000000001
5.4011664,32.491867,217.43921,5.53,0.8559967,1,0.49999999999999994,0.8660254037844387
2.9345005,17.555307,141.70381,1.89,0.20130682,1,0.49999999999999994,0.8660254037844387
10.336583,5.3999996,309.02567,11.74,1.5075705,10,-0.8660254037844386,0.5000000000000001
3.94075,20.674156,147.60655,2.85,0.2560487,12,-2.4492935982947064e-16,1.0
5.338667,17.447933,108.96872,1.4,0.3121737,11,-0.5000000000000004,0.8660254037844384
11.143001,20.06334,84.80062,1.9,0.42413405,10,-0.8660254037844386,0.5000000000000001
20.392832,9.220499,327.9412,30.1,5.5819764,5,0.49999999999999994,-0.8660254037844387
10.72825,10.233123,120.8916,11.16,1.6097,9,-1.0,-1.8369701987210297e-16
8.051167,5.8603754,258.26144,5.66,0.78713286,10,-0.8660254037844386,0.5000000000000001
3.39925,15.517629,109.57624,7.95,0.87849927,3,1.0,6.123233995736766e-17
11.028251,6.763786,353.7112,11.35,1.6054734,10,-0.8660254037844386,0.5000000000000001
11.726167,13.276144,187.9555,23.09,3.2926316,5,0.49999999999999994,-0.8660254037844387
4.084501,10.24578,66.51757,5.17,0.4703301,12,-2.4492935982947064e-16,1.0
19.609669,15.119999,280.74576,29.29,4.849437,7,-0.4999999999999997,-0.8660254037844388
5.5784173,22.148045,269.64957,13.63,1.8441665,3,1.0,6.123233995736766e-17
7.4490833,10.739833,329.45563,22.76,2.9633574,4,0.8660254037844387,-0.4999999999999998
0.26175007,10.464797,77.87773,12.58,1.2768822,2,0.8660254037844386,0.5000000000000001
14.963665,7.968939,198.51965,23.21,3.7883663,7,-0.4999999999999997,-0.8660254037844388
19.66575,12.904882,182.88112,17.16,3.5356338,8,-0.8660254037844384,-0.5000000000000004
8.9365835,10.739833,68.84888,5.07,0.7253362,10,-0.8660254037844386,0.5000000000000001
2.9305003,28.44,84.39393,1.33,0.51464057,1,0.49999999999999994,0.8660254037844387
14.819915,8.534353,171.10074,14.56,2.3155632,9,-1.0,-1.8369701987210297e-16
2.1678336,6.1305785,37.295937,11.15,1.1362519,2,0.8660254037844386,0.5000000000000001
14.326165,9.605998,157.58878,16.89,2.6558852,6,1.2246467991473532e-16,-1.0
5.022001,11.090103,128.87311,6.56,0.6717165,11,-0.5000000000000004,0.8660254037844384
2.92825,12.6462,137.2271,3.97,0.39374477,12,-2.4492935982947064e-16,1.0
23.382418,9.114471,265.51547,24.27,4.869621,8,-0.8660254037844384,-0.5000000000000004
5.0825834,13.684735,61.896965,1.4,0.22787084,11,-0.5000000000000004,0.8660254037844384
3.4221668,21.288757,93.977684,2.0,0.38814324,2,0.8660254037844386,0.5000000000000001
9.2284155,25.922499,229.0856,6.93,1.0939691,10,-0.8660254037844386,0.5000000000000001
23.226166,10.661107,273.71518,28.99,5.72687,7,-0.4999999999999997,-0.8660254037844388
21.2595,10.594036,187.30164,26.86,5.3314595,8,-0.8660254037844384,-0.5000000000000004
18.0845,10.365251,178.50688,25.55,4.6022406,7,-0.4999999999999997,-0.8660254037844388
19.228249,11.304229,184.95535,25.07,4.379263,8,-0.8660254037844384,-0.5000000000000004
3.7220001,6.5693827,308.92752,8.3,0.8759042,2,0.8660254037844386,0.5000000000000001
11.69075,9.0,168.88129,18.3,2.6997995,6,1.2246467991473532e-16,-1.0
5.6617503,23.219301,90.54237,1.19,0.32019582,3,1.0,6.123233995736766e-17
3.6409168,7.9526596,298.49536,4.85,0.49921036,12,-2.4492935982947064e-16,1.0
8.744916,11.090103,183.61726,7.18,1.0793514,4,0.8660254037844387,-0.4999999999999998
12.094916,15.137133,86.33227,9.59,1.5187912,10,-0.8660254037844386,0.5000000000000001
0.52825,6.792466,22.461613,9.27,0.90996283,2,0.8660254037844386,0.5000000000000001
8.676333,13.397612,83.634865,2.49,0.54418266,10,-0.8660254037844386,0.5000000000000001
6.0367503,15.905319,99.85128,8.63,1.0233018,3,1.0,6.123233995736766e-17
17.374083,7.172949,182.45404,16.02,2.5599122,9,-1.0,-1.8369701987210297e-16
1.7928333,12.24,178.83089,3.96,0.38759595,1,0.49999999999999994,0.8660254037844387
10.42825,12.074766,160.46983,22.41,2.9439242,6,1.2246467991473532e-16,-1.0
15.774083,10.105681,223.63148,30.26,4.854717,6,1.2246467991473532e-16,-1.0
7.2740836,9.47012,228.62556,9.91,1.2114651,10,-0.8660254037844386,0.5000000000000001
5.101334,16.862455,334.17905,6.52,0.614622,1,0.49999999999999994,0.8660254037844387
12.159499,8.854829,131.86742,10.61,1.4671369,10,-0.8660254037844386,0.5000000000000001
4.44925,20.608229,76.15483,2.08,0.48992255,1,0.49999999999999994,0.8660254037844387
8.5595,9.387651,17.779875,14.26,2.1916847,5,0.49999999999999994,-0.8660254037844387
9.411583,12.245293,165.48721,6.08,0.7751515,10,-0.8660254037844386,0.5000000000000001
18.936583,11.252519,190.91583,21.43,3.7977242,9,-1.0,-1.8369701987210297e-16
7.080499,23.143827,278.62228,2.47,0.4524851,2,0.8660254037844386,0.5000000000000001
19.247,13.004921,249.75076,20.1,3.6042123,9,-1.0,-1.8369701987210297e-16
18.524082,13.441071,321.1199,22.81,3.9546964,8,-0.8660254037844384,-0.5000000000000004
2.00325,22.782625,127.02925,1.94,0.23117031,12,-2.4492935982947064e-16,1.0
3.776167,25.189713,176.11838,0.97,0.25883347,2,0.8660254037844386,0.5000000000000001
13.669915,12.074766,168.39787,19.56,2.8686273,5,0.49999999999999994,-0.8660254037844387
15.146999,10.440001,171.27,15.12,2.480968,9,-1.0,-1.8369701987210297e-16
19.947,10.514218,322.89957,21.16,3.9587326,9,-1.0,-1.8369701987210297e-16
17.842833,11.269782,185.3059,23.82,3.9155838,8,-0.8660254037844384,-0.5000000000000004
-0.80716676,9.178235,59.429848,5.61,0.50689834,1,0.49999999999999994,0.8660254037844387
7.5305,20.907913,91.37282,1.69,0.5641281,11,-0.5000000000000004,0.8660254037844384
